# ExaEpi hospital-capacity data -- utilities/build_hospital_data.py
# source: HHS COVID-19 Hospital Capacity by Facility (anag-cw7u): staffed inpatient beds (beds) + staffed adult ICU beds (icu_beds)
# state=US year=2020 level=county week=2020-09-27
# columns: FIPS beds icu_beds n_hospitals
2373
12073 1118 66 3
12079 30 0 1
12081 763 74 3
12083 874 85 3
12085 521 57 1
12086 10517 842 22
12087 242 13 3
12089 92 8 1
12091 477 64 3
12093 100 8 1
12095 6578 509 5
12097 618 55 3
12099 4736 264 14
12101 1479 142 7
12103 3562 315 12
12105 2783 167 5
12107 95 10 1
12109 440 44 1
12111 632 66 2
12113 314 21 3
12115 1443 132 5
12117 272 40 2
12119 392 32 2
12123 68 0 1
12125 65 0 1
12127 1893 228 7
12131 269 22 2
12133 88 0 1
13001 62 5 1
13005 39 0 1
13009 93 12 1
13013 38 0 1
13015 119 21 1
13017 12 0 1
13019 23 0 1
13021 969 99 4
13023 22 0 1
13027 23 0 1
13031 126 32 1
13033 18 0 1
13035 14 0 1
13039 30 5 1
13043 40 0 1
13045 206 26 2
13047 32 0 1
13051 984 130 5
13055 149 14 1
13057 234 30 1
13059 550 78 3
13063 163 12 1
13065 21 0 1
13067 1016 147 3
13069 107 25 1
13071 166 13 2
13075 8 0 1
13077 140 36 2
13081 52 16 1
13087 30 6 1
13089 1449 185 5
13091 27 6 1
13095 322 56 1
13097 111 19 1
13103 25 0 1
13105 25 0 1
13107 25 8 1
13109 15 0 1
13111 27 5 1
13113 244 44 1
13115 551 91 2
13117 287 27 1
13119 48 8 1
13121 2552 532 10
13127 248 0 1
13129 89 10 1
13131 31 0 1
13133 25 0 1
13135 799 92 3
13137 35 4 1
13139 664 122 1
13143 23 0 1
13151 254 40 1
13153 247 36 2
13155 28 0 1
13159 11 0 1
13161 25 4 1
13163 24 0 1
13165 13 0 1
13173 25 0 1
13175 152 17 1
13179 27 0 1
13185 288 48 1
13187 40 0 1
13189 22 0 1
13193 40 0 1
13199 25 0 1
13201 25 0 1
13205 23 0 1
13207 25 0 1
13211 24 0 1
13213 36 0 1
13215 584 70 4
13217 88 10 1
13223 116 27 1
13225 25 0 1
13227 57 9 1
13233 25 0 1
13235 21 6 1
13237 23 0 1
13241 19 4 1
13245 1411 215 4
13247 142 18 1
13251 18 0 1
13253 24 0 1
13255 156 19 1
13257 46 6 1
13261 56 7 1
13267 25 0 1
13275 176 30 1
13277 168 19 1
13279 65 8 1
13281 27 0 1
13285 136 12 1
13291 38 0 1
13293 70 10 1
13297 71 9 1
13299 128 12 1
13303 25 0 1
13305 71 11 1
13313 196 22 1
13317 19 0 1
13321 23 0 1
15001 302 20 6
15003 1375 63 11
15007 95 11 3
15009 15 0 4
16001 1298 107 5
16005 165 20 1
16007 18 0 1
16009 14 0 1
16011 34 5 2
16013 61 0 1
16017 25 6 1
16019 458 45 3
16021 9 0 1
16023 14 0 1
16027 196 31 2
16029 12 0 1
16031 31 6 1
16035 20 0 1
16039 70 0 1
16041 19 0 1
16045 16 0 1
16047 16 0 1
16049 40 0 2
16053 57 0 1
16055 385 32 3
16057 25 6 1
16059 18 0 1
16065 64 4 1
16067 17 0 1
16069 117 9 1
16071 25 0 1
16077 10 0 1
16079 12 0 1
16081 42 0 1
16083 355 30 1
16085 61 0 2
16087 14 0 1
17001 327 32 1
17005 38 0 1
17011 66 0 2
17019 691 62 2
17021 30 0 2
17025 11 0 1
17027 30 0 1
17029 132 9 1
17031 13199 1654 49
17033 25 0 1
17037 260 28 3
17039 5 0 1
17043 1761 255 6
17045 25 0 1
17049 109 10 1
17051 23 0 1
17053 25 0 1
17055 16 0 1
17057 21 4 1
17061 21 0 1
17063 89 17 1
17065 11 0 1
17067 18 0 1
17069 25 0 1
17073 46 0 2
17075 25 0 1
17077 215 21 2
17081 106 18 2
17083 27 4 1
17085 13 0 1
17089 1105 131 5
17091 470 0 2
17095 77 9 2
17097 883 160 5
17099 172 11 3
17103 88 6 1
17105 44 7 1
17107 25 0 1
17109 50 19 1
17111 478 74 2
17113 315 20 2
17115 370 12 2
17117 44 0 2
17119 453 47 5
17121 64 8 2
17125 20 0 1
17127 25 0 1
17131 22 0 1
17135 50 4 2
17137 61 0 1
17141 13 0 1
17143 1315 158 4
17145 45 0 2
17147 16 0 1
17149 15 0 1
17157 73 0 3
17159 48 8 1
17161 365 30 2
17163 550 56 3
17165 25 0 2
17167 930 130 2
17169 6 0 1
17173 30 0 1
17177 100 8 1
17179 92 12 2
17181 12 0 1
17183 155 20 2
17185 25 0 1
17187 21 0 1
17189 22 0 1
17191 25 4 1
17195 138 0 2
17197 849 48 3
17199 243 26 2
17201 986 155 3
17203 11 0 1
18001 37 6 1
18003 1265 276 5
18005 168 17 1
18009 36 0 1
18011 51 20 1
18017 32 6 1
18019 166 14 1
18021 6 0 1
18023 25 0 1
18027 69 7 1
18029 52 8 1
18031 30 0 1
18033 29 8 1
18035 402 108 1
18037 138 26 1
18039 342 40 2
18043 236 32 1
18049 25 4 1
18051 44 6 1
18053 99 30 1
18055 25 5 1
18057 618 55 6
18059 86 38 1
18061 25 4 1
18063 333 60 2
18065 71 17 1
18067 210 18 2
18069 30 0 1
18071 217 39 1
18073 18 0 1
18075 33 0 1
18077 54 6 1
18079 7 0 1
18081 69 14 1
18083 144 30 1
18085 72 14 1
18087 21 0 1
18089 2057 191 12
18091 186 27 2
18093 71 8 2
18095 279 33 3
18097 3955 586 11
18099 77 7 2
18103 25 4 1
18105 376 38 2
18107 22 5 1
18109 79 10 1
18113 26 0 1
18117 48 0 1
18123 48 4 1
18127 195 32 1
18131 16 0 1
18133 25 10 1
18135 19 0 1
18137 25 0 1
18139 25 0 1
18141 670 65 2
18143 25 0 1
18145 56 14 1
18149 13 0 1
18151 34 0 1
18153 40 4 1
18157 353 60 2
18159 25 6 1
18163 1052 135 3
18165 25 4 1
18167 468 54 2
18169 16 0 1
18171 7 0 1
18173 159 0 2
18175 4 0 1
18177 221 30 1
18179 46 4 1
18181 36 0 1
18183 25 0 1
19001 4 0 1
19003 14 0 1
19005 20 0 1
19007 12 0 1
19009 17 0 1
19011 24 0 1
19013 477 40 3
19015 27 0 1
19017 41 0 2
19019 22 0 1
19021 17 0 1
19025 15 0 1
19027 54 4 2
19029 25 4 1
19033 264 18 1
19035 25 0 1
19037 11 0 1
19039 25 0 1
19041 60 9 1
19043 34 0 2
19045 128 16 2
19047 25 0 1
19049 12 0 1
19051 10 0 1
19053 11 0 1
19055 25 0 1
19057 132 10 1
19059 39 0 1
19061 348 40 3
19063 25 0 1
19065 40 0 2
19067 25 0 1
19069 12 0 1
19071 25 0 1
19073 15 0 1
19075 18 0 1
19077 12 0 1
19079 25 0 1
19081 20 0 1
19083 17 0 1
19085 10 0 1
19087 25 0 1
19089 18 0 1
19091 17 0 1
19093 12 0 1
19095 12 0 1
19097 12 0 1
19099 20 0 1
19101 25 0 1
19103 929 111 2
19105 22 0 1
19107 14 0 1
19109 23 0 1
19111 41 0 2
19113 645 73 2
19117 14 0 1
19119 14 0 1
19121 10 0 1
19123 25 0 1
19125 50 4 2
19127 24 0 1
19131 23 0 1
19133 15 0 1
19135 10 0 1
19137 29 9 1
19139 17 5 1
19141 52 0 2
19143 12 0 1
19145 41 0 2
19147 30 0 1
19149 15 0 1
19151 12 0 1
19153 1658 143 4
19155 190 32 2
19157 39 8 1
19159 16 0 1
19161 15 0 1
19163 499 42 3
19165 25 0 1
19167 79 0 4
19169 198 14 2
19175 46 0 1
19177 10 0 1
19179 79 0 1
19183 15 0 1
19185 25 0 1
19187 54 11 1
19191 25 0 1
19193 452 54 2
19197 43 0 2
20001 5 0 1
20003 12 0 1
20005 21 4 1
20007 19 0 2
20009 81 0 3
20013 25 0 1
20015 107 16 2
20019 18 0 1
20021 76 0 2
20025 33 0 2
20027 25 0 1
20029 19 0 1
20031 13 0 1
20035 32 0 2
20037 128 12 2
20039 12 0 1
20041 50 0 2
20045 204 0 1
20051 107 0 1
20053 18 0 1
20055 96 8 1
20057 18 5 1
20059 56 0 1
20061 35 0 1
20063 4 0 1
20065 15 0 1
20067 26 0 1
20071 18 0 1
20073 25 0 1
20077 7 0 1
20079 103 0 1
20081 15 0 1
20083 15 0 1
20085 12 0 1
20087 8 0 1
20089 25 0 1
20091 1034 72 8
20095 5 0 1
20097 6 0 1
20099 75 0 1
20103 21 5 2
20109 18 0 1
20111 37 6 1
20113 40 6 3
20115 20 0 2
20117 25 0 1
20119 5 0 1
20121 18 0 1
20123 33 0 1
20129 22 0 1
20131 34 0 2
20133 25 5 1
20135 42 0 2
20145 18 0 1
20147 25 0 1
20149 40 0 2
20151 35 6 1
20153 14 0 1
20155 190 0 1
20157 15 0 1
20159 19 0 1
20161 86 12 2
20163 22 0 1
20165 25 0 1
20167 25 0 1
20169 230 18 2
20171 20 0 1
20173 1660 250 9
20175 50 8 1
20177 589 56 2
20179 13 0 1
20181 25 0 1
20183 16 0 1
20185 25 0 1
20187 13 0 1
20191 9 0 1
20193 25 0 1
20201 50 0 2
20203 11 0 1
20205 9 0 2
20209 1098 165 3
21001 13 0 1
21003 25 0 1
21009 134 15 1
21013 30 15 2
21015 177 18 1
21017 58 4 1
21019 304 21 1
21021 182 25 2
21025 55 6 1
21027 25 0 1
21033 21 0 1
21035 100 20 1
21037 184 40 2
21041 29 0 1
21045 24 0 1
21047 116 15 1
21049 79 20 1
21053 20 0 1
21055 43 6 1
21057 25 0 1
21059 454 32 1
21065 28 0 1
21067 1825 253 5
21069 10 0 1
21071 133 16 3
21073 167 10 1
21081 8 0 1
21085 59 6 1
21087 25 0 1
21093 198 20 1
21095 75 7 1
21097 74 42 1
21099 21 0 1
21101 105 12 1
21107 135 30 2
21111 3054 357 5
21115 65 7 1
21117 517 44 1
21121 188 16 3
21125 112 62 1
21127 66 6 1
21131 19 0 1
21133 65 6 1
21137 18 0 1
21139 25 0 1
21141 45 6 1
21145 367 57 3
21151 92 12 2
21155 64 7 1
21161 65 6 1
21167 17 0 1
21171 49 0 1
21173 57 4 1
21175 14 0 1
21179 40 12 1
21183 25 4 1
21185 40 14 1
21193 342 32 1
21195 405 63 2
21199 206 36 1
21203 26 0 1
21205 89 14 1
21207 25 0 1
21209 36 10 1
21211 72 0 1
21213 25 0 1
21217 90 8 1
21221 11 0 1
21225 25 0 1
21227 511 77 3
21231 15 0 1
21239 16 0 1
22001 77 8 2
22003 37 0 2
22005 35 0 2
22007 7 0 1
22009 38 0 2
22011 52 7 1
22013 15 0 1
22015 45 8 1
22017 1470 321 8
22019 327 51 7
22021 80 0 2
22027 66 5 1
22029 50 8 1
22031 27 0 1
22033 1571 189 9
22035 19 0 1
22039 92 12 2
22041 30 0 1
22045 99 18 1
22049 13 0 1
22051 1850 419 8
22053 37 5 1
22055 942 84 7
22057 195 35 3
22059 41 0 2
22061 169 36 2
22063 57 0 1
22065 25 0 1
22067 10 0 1
22069 86 9 2
22071 964 157 7
22073 599 128 7
22077 23 0 1
22079 683 59 5
22081 52 0 1
22083 121 10 2
22085 16 0 1
22087 43 9 1
22089 24 6 1
22091 26 0 1
22093 27 0 1
22097 167 19 3
22099 20 0 1
22101 144 10 2
22103 684 93 8
22105 423 59 5
22109 326 50 4
22111 56 0 2
22113 66 7 2
22115 61 14 1
22117 73 11 2
22119 104 22 2
22123 31 0 1
22125 14 0 1
22127 55 5 1
23001 301 45 2
23003 145 18 4
23005 944 83 4
23007 34 0 1
23009 186 9 3
23011 234 4 2
23013 80 8 1
23015 31 4 1
23017 56 0 2
23019 446 68 3
23021 43 0 2
23025 55 4 2
23027 36 4 1
23029 33 0 2
23031 190 15 2
24001 172 28 1
24003 692 67 2
24005 974 105 4
24009 53 5 1
24013 140 10 1
24015 79 8 1
24017 106 8 1
24021 305 19 1
24023 36 4 1
24025 210 30 2
24027 344 30 1
24029 7 0 1
24031 1537 194 6
24033 674 124 4
24037 137 18 1
24041 72 7 1
24043 236 24 2
24045 361 86 2
24047 45 8 1
24510 3542 520 15
25001 416 49 2
25003 390 24 2
25005 1283 104 5
25007 28 6 1
25009 1104 87 6
25011 154 26 1
25013 1692 217 7
25015 150 19 1
25017 2952 268 13
25019 30 0 1
25021 920 57 5
25023 591 62 3
25025 5626 645 16
25027 2029 269 10
26003 14 0 1
26005 39 0 2
26007 134 9 1
26011 9 0 1
26013 15 0 1
26015 25 6 1
26017 298 32 2
26019 4 0 1
26021 317 48 2
26023 72 10 1
26025 228 26 3
26027 170 0 1
26029 25 0 1
26033 79 10 1
26035 53 0 1
26037 22 0 1
26039 35 6 1
26041 28 7 1
26043 49 4 1
26045 30 0 2
26047 238 48 1
26049 930 89 4
26051 27 0 1
26053 62 4 1
26055 438 90 1
26057 59 18 1
26059 55 4 1
26061 67 5 2
26063 106 4 3
26065 883 60 3
26067 22 0 1
26069 14 0 1
26071 25 0 1
26073 49 8 1
26075 328 86 1
26077 479 55 2
26079 8 0 1
26081 1483 143 4
26087 114 10 1
26091 50 10 1
26093 44 6 2
26095 33 0 1
26097 15 0 1
26099 1208 73 5
26101 39 0 1
26103 243 24 2
26105 44 6 1
26107 53 4 1
26111 241 43 1
26115 216 14 1
26117 86 8 4
26121 340 44 2
26123 24 11 1
26125 3754 258 12
26127 10 0 1
26129 78 10 1
26131 18 0 1
26133 24 4 1
26137 41 5 1
26139 206 24 3
26145 748 50 4
26147 289 26 3
26149 54 0 2
26151 62 0 3
26153 12 0 1
26155 81 7 1
26157 60 0 2
26159 31 0 2
26161 1638 154 5
26163 4639 493 17
26165 49 18 1
27001 25 4 1
27003 433 19 1
27005 37 8 1
27007 118 10 1
27011 39 0 2
27013 181 10 1
27015 79 0 2
27017 57 0 2
27019 100 8 1
27023 22 0 1
27025 82 10 1
27029 8 0 1
27031 16 0 1
27033 26 0 2
27035 156 36 2
27037 225 12 2
27041 65 7 1
27043 38 4 1
27047 107 12 1
27049 69 0 3
27051 6 0 1
27053 3177 270 9
27057 25 5 1
27059 39 0 1
27061 80 4 3
27063 20 0 1
27065 23 0 1
27067 59 8 1
27069 6 0 1
27071 25 0 1
27073 24 0 2
27075 32 0 1
27077 8 0 1
27079 5 0 1
27081 26 0 2
27083 50 4 2
27085 107 4 2
27087 10 0 1
27089 12 0 1
27091 29 0 1
27093 47 0 1
27095 25 0 1
27097 49 6 1
27101 14 0 1
27103 25 0 1
27105 54 0 1
27107 14 0 1
27109 1381 165 2
27111 70 5 2
27113 25 0 1
27115 9 0 1
27117 12 0 1
27119 65 5 2
27121 22 0 1
27123 1271 144 6
27127 32 0 1
27129 16 0 1
27131 17 0 1
27133 25 0 1
27135 35 0 1
27137 1131 115 8
27139 95 0 2
27141 27 0 1
27143 6 0 1
27145 505 59 4
27147 33 0 1
27149 25 0 1
27151 19 0 2
27153 42 0 2
27155 15 0 1
27157 12 0 1
27159 8 0 1
27161 12 0 1
27163 151 21 2
27165 63 0 2
27167 25 0 1
27169 49 9 1
27171 72 0 2
27173 31 0 2
28001 59 6 1
28003 222 24 1
28007 45 0 1
28011 30 6 1
28013 30 0 1
28017 5 0 1
28019 7 0 1
28023 25 0 1
28025 25 0 1
28027 100 10 1
28029 16 0 1
28031 25 0 1
28033 497 12 2
28035 424 64 2
28037 25 0 1
28039 38 6 1
28043 47 6 1
28045 40 6 1
28047 478 54 4
28049 1714 93 7
28051 8 0 1
28059 334 0 1
28063 10 0 1
28065 20 0 1
28067 130 13 1
28069 15 0 1
28071 247 0 1
28075 314 42 6
28077 6 0 1
28079 40 0 1
28081 387 46 1
28083 59 0 1
28085 69 6 1
28087 298 0 1
28089 19 7 1
28091 38 6 1
28093 11 0 1
28095 73 9 2
28097 27 0 1
28099 16 0 2
28103 25 0 1
28105 61 6 1
28107 65 0 1
28109 75 13 2
28113 110 24 1
28115 25 0 1
28117 160 0 1
28121 195 36 3
28123 42 0 2
28127 27 0 2
28133 63 0 2
28135 17 0 1
28139 35 0 1
28141 16 0 1
28145 114 0 1
28147 24 0 1
28149 114 24 2
28151 147 27 2
28153 57 6 1
28155 38 0 1
28157 16 0 1
28159 14 0 1
28161 26 0 1
28163 30 0 1
29001 61 16 1
29005 18 0 1
29007 20 0 1
29009 59 0 2
29011 25 0 1
29013 49 6 1
29019 904 156 3
29021 263 21 2
29023 200 14 1
29027 29 0 1
29029 100 18 1
29031 493 56 3
29033 6 0 1
29037 73 10 2
29039 5 0 1
29047 715 60 4
29049 58 5 1
29051 179 23 2
29055 42 6 1
29065 25 0 1
29071 248 52 1
29073 24 0 1
29075 19 0 1
29077 2181 395 3
29079 18 0 1
29081 33 0 1
29083 40 8 1
29091 43 12 2
29093 15 0 1
29095 2609 253 10
29097 902 76 4
29099 587 111 2
29101 50 8 1
29105 86 13 1
29107 25 0 1
29109 89 0 1
29113 94 12 1
29115 25 0 1
29117 25 4 1
29121 25 0 1
29123 18 0 1
29127 115 20 1
29143 93 12 1
29147 52 0 1
29155 49 7 1
29157 29 0 1
29159 136 9 1
29161 159 12 1
29163 25 0 1
29165 139 12 1
29167 82 10 1
29175 42 6 1
29177 8 0 1
29183 482 46 5
29185 12 0 1
29186 25 0 1
29187 95 6 2
29189 4240 477 10
29195 48 7 1
29199 15 0 1
29207 14 0 1
29211 25 0 1
29213 113 18 1
29215 55 4 1
29217 45 6 1
29221 25 0 1
29510 1937 268 6
30001 18 0 1
30003 18 0 1
30007 29 0 1
30009 10 0 1
30011 25 0 1
30013 368 21 2
30015 25 0 2
30017 24 5 1
30019 5 0 1
30021 25 0 1
30023 36 0 1
30025 5 0 1
30027 40 0 1
30029 217 30 3
30031 105 20 2
30035 20 0 1
30039 25 0 1
30041 20 0 1
30047 47 0 2
30049 81 8 1
30051 25 0 1
30053 16 0 1
30055 5 0 1
30057 17 0 2
30059 13 0 1
30061 25 0 1
30063 140 16 2
30065 25 0 1
30067 22 0 1
30071 6 0 1
30073 15 0 1
30077 16 0 1
30079 22 0 1
30081 53 0 1
30083 25 0 1
30085 69 0 3
30087 11 0 1
30089 16 0 1
30091 19 0 1
30093 73 11 1
30095 14 0 1
30097 25 0 1
30099 5 0 1
30101 21 0 1
30105 25 0 1
30107 25 0 1
30111 522 48 3
31001 126 10 1
31015 16 0 1
31017 24 0 1
31019 185 33 2
31021 16 0 1
31023 23 0 1
31033 29 4 1
31037 10 0 1
31039 25 0 1
31041 23 0 2
31047 43 0 3
31055 916 259 13
31065 16 0 1
31067 27 0 1
31069 10 0 1
31079 86 10 2
31089 40 0 2
31093 10 0 1
31095 19 0 1
31099 11 0 1
31101 18 0 1
31105 8 0 1
31107 16 0 1
31109 325 149 5
31111 116 32 1
31119 127 38 1
31123 12 0 1
31129 25 0 1
31131 15 0 2
31133 10 0 1
31139 36 0 2
31143 7 0 1
31147 26 0 1
31149 20 0 1
31151 11 0 1
31153 76 9 2
31157 131 26 1
31161 10 0 1
31169 17 0 1
31175 17 0 1
31179 12 0 1
31185 8 0 2
32001 25 4 1
32003 5498 608 23
32005 23 4 1
32007 75 7 1
32013 33 0 1
32015 10 0 1
32017 7 0 1
32019 12 0 1
32021 11 0 1
32023 25 0 1
32027 17 0 1
32031 1227 145 6
32033 22 0 1
32510 188 18 2
33001 69 6 1
33003 58 4 2
33005 78 6 1
33007 60 5 3
33009 590 84 5
33011 1119 97 5
33013 292 19 3
33015 378 36 3
33017 243 16 2
33019 15 0 1
34001 752 64 3
34003 2294 224 7
34005 639 80 5
34007 2080 226 4
34009 88 8 1
34011 466 56 1
34013 2266 342 8
34015 96 7 1
34017 966 97 6
34019 201 16 1
34021 592 93 4
34023 1928 205 6
34025 1380 136 5
34027 1391 103 4
34029 935 96 5
34031 1020 153 2
34033 41 12 1
34035 399 28 2
34037 173 11 1
34039 825 80 4
34041 181 27 2
35001 1377 190 7
35005 126 19 2
35006 25 0 1
35007 25 4 1
35009 81 7 1
35013 350 50 3
35015 131 12 2
35017 25 6 1
35019 10 0 1
35025 44 7 2
35027 47 6 1
35028 24 4 1
35029 25 5 1
35031 60 7 1
35035 104 10 1
35037 12 0 1
35039 32 5 1
35041 16 0 1
35043 59 11 1
35045 140 14 1
35047 27 4 1
35049 224 4 2
35051 10 0 1
35053 24 0 1
35055 45 6 1
35059 29 0 1
36001 470 28 1
36003 73 10 2
36005 4001 397 6
36007 689 78 2
36009 128 0 1
36011 127 19 1
36013 181 11 3
36015 174 20 1
36017 32 0 1
36021 75 10 1
36023 77 0 1
36025 52 0 3
36027 463 32 2
36029 1931 249 6
36031 25 0 1
36033 158 12 2
36035 32 8 1
36037 82 0 1
36043 12 0 1
36045 160 9 3
36047 3913 274 11
36049 50 6 1
36051 36 8 1
36053 51 6 2
36055 2490 204 4
36057 118 11 1
36059 2732 336 8
36061 7907 885 14
36063 281 12 3
36065 62 0 3
36067 1469 162 3
36069 275 14 3
36071 688 127 4
36073 52 0 1
36075 123 17 1
36077 53 0 2
36079 127 10 1
36081 4126 482 7
36083 174 21 1
36085 925 76 2
36087 518 91 3
36089 184 4 5
36091 183 0 1
36093 429 44 2
36095 31 0 1
36097 26 0 1
36101 106 0 3
36103 2594 306 9
36105 87 19 1
36109 162 16 1
36111 153 13 3
36113 206 22 1
36117 112 0 1
36119 2125 154 10
36123 18 0 1
37001 220 20 1
37005 5 0 1
37007 15 0 1
37009 25 0 1
37011 8 0 1
37013 54 10 1
37015 6 0 1
37017 27 4 1
37019 139 5 2
37021 748 91 2
37023 81 19 1
37025 503 64 1
37027 86 12 1
37031 89 10 1
37035 404 40 2
37037 20 4 1
37039 30 6 1
37041 29 4 1
37045 262 18 1
37047 68 6 1
37049 309 23 1
37051 704 73 2
37055 17 0 1
37057 267 30 2
37059 39 0 1
37061 34 9 1
37063 1194 82 4
37065 60 8 1
37067 2107 241 3
37071 414 27 1
37077 48 6 1
37081 1223 146 4
37083 163 14 1
37085 103 14 1
37087 100 10 1
37089 255 28 2
37091 76 8 1
37093 49 4 1
37097 333 36 3
37099 95 9 1
37101 176 58 1
37105 53 8 1
37107 261 14 1
37109 113 10 1
37111 25 0 1
37113 37 9 2
37117 18 6 1
37119 2952 252 9
37121 32 0 1
37123 12 0 1
37125 392 46 1
37127 318 21 2
37129 764 62 1
37133 142 12 1
37135 779 134 1
37139 120 10 1
37141 18 0 1
37145 16 6 1
37147 888 120 1
37149 13 0 1
37151 54 0 1
37155 295 25 1
37157 108 8 1
37159 269 22 1
37161 125 10 1
37163 68 8 1
37165 104 8 1
37167 84 10 1
37169 14 0 1
37171 159 18 2
37173 17 0 1
37175 30 9 1
37179 176 14 1
37181 90 8 1
