# ExaEpi hospital-capacity data -- utilities/build_hospital_data.py
# source: HHS COVID-19 Hospital Capacity by Facility (anag-cw7u): staffed inpatient beds (beds) + staffed adult ICU beds (icu_beds)
# state=NM year=2021 level=tract week=2021-12-26
# columns: FIPS TRACT beds icu_beds n_hospitals hosp_FIPS hosp_TRACT
612
35001 107 0 0 0 35001 3733
35001 108 0 0 0 35001 3733
35001 109 0 0 0 35001 3733
35001 110 0 0 0 35001 3733
35001 111 0 0 0 35001 3733
35001 112 0 0 0 35001 906
35001 113 0 0 0 35001 3733
35001 114 0 0 0 35001 3733
35001 115 0 0 0 35001 3733
35001 116 0 0 0 35001 906
35001 117 0 0 0 35001 3733
35001 118 0 0 0 35001 3733
35001 119 0 0 0 35001 3733
35001 120 0 0 0 35001 3733
35001 121 0 0 0 35001 3733
35001 122 0 0 0 35001 3733
35001 123 0 0 0 35001 906
35001 124 0 0 0 35001 906
35001 125 0 0 0 35001 906
35001 126 0 0 0 35001 906
35001 127 0 0 0 35001 906
35001 128 0 0 0 35001 906
35001 129 0 0 0 35001 906
35001 203 0 0 0 35001 3733
35001 204 0 0 0 35001 3733
35001 205 0 0 0 35001 3733
35001 206 0 0 0 35001 3733
35001 207 0 0 0 35001 3733
35001 208 0 0 0 35001 3733
35001 300 0 0 0 35001 1800
35001 401 0 0 0 35001 1800
35001 402 0 0 0 35001 1800
35001 501 0 0 0 35001 906
35001 503 0 0 0 35001 1800
35001 504 0 0 0 35001 906
35001 601 0 0 0 35001 906
35001 603 0 0 0 35001 906
35001 605 0 0 0 35001 906
35001 704 0 0 0 35001 906
35001 711 0 0 0 35001 906
35001 712 0 0 0 35001 906
35001 713 0 0 0 35001 906
35001 714 0 0 0 35001 906
35001 715 0 0 0 35001 906
35001 716 0 0 0 35001 906
35001 717 0 0 0 35001 906
35001 718 0 0 0 35001 906
35001 719 0 0 0 35001 906
35001 720 0 0 0 35001 906
35001 904 0 0 0 35001 906
35001 905 0 0 0 35001 906
35001 906 32 0 1 35001 906
35001 907 0 0 0 35001 906
35001 908 0 0 0 35001 906
35001 1101 0 0 0 35001 906
35001 1102 0 0 0 35001 906
35001 1201 0 0 0 35001 4900
35001 1202 0 0 0 35001 4900
35001 1300 0 0 0 35001 4900
35001 1400 0 0 0 35001 4900
35001 1500 0 0 0 35001 4900
35001 1701 0 0 0 35001 1800
35001 1702 0 0 0 35001 4900
35001 1800 703 86 1 35001 1800
35001 2000 350 48 2 35001 2000
35001 2100 0 0 0 35001 2000
35001 2200 0 0 0 35001 2000
35001 2301 0 0 0 35001 2000
35001 2302 0 0 0 35001 2000
35001 2303 0 0 0 35001 4900
35001 2401 0 0 0 35001 2000
35001 2403 0 0 0 35001 2000
35001 2404 0 0 0 35001 2000
35001 2700 0 0 0 35001 2000
35001 2900 0 0 0 35001 2000
35001 3001 0 0 0 35001 2000
35001 3002 0 0 0 35001 2000
35001 3100 0 0 0 35001 2000
35001 3201 0 0 0 35001 3733
35001 3202 0 0 0 35001 2000
35001 3400 0 0 0 35001 3733
35001 3501 0 0 0 35001 3733
35001 3502 0 0 0 35001 4753
35001 3600 0 0 0 35001 4753
35001 3707 0 0 0 35001 3733
35001 3712 0 0 0 35001 3733
35001 3715 0 0 0 35001 3733
35001 3717 0 0 0 35001 3733
35001 3718 0 0 0 35001 3733
35001 3719 0 0 0 35001 3733
35001 3722 0 0 0 35001 3733
35001 3723 0 0 0 35001 3733
35001 3724 0 0 0 35001 3733
35001 3725 0 0 0 35001 3733
35001 3726 0 0 0 35001 3733
35001 3728 0 0 0 35001 3733
35001 3729 0 0 0 35001 3733
35001 3730 0 0 0 35001 3733
35001 3731 0 0 0 35001 3733
35001 3733 173 7 1 35001 3733
35001 3736 0 0 0 35001 3733
35001 3737 0 0 0 35001 3733
35001 3738 0 0 0 35001 3733
35001 3739 0 0 0 35001 3733
35001 3740 0 0 0 35001 3733
35001 3741 0 0 0 35001 3733
35001 3742 0 0 0 35001 3733
35001 3743 0 0 0 35001 3733
35001 3744 0 0 0 35001 3733
35001 3745 0 0 0 35001 3733
35001 3746 0 0 0 35001 3733
35001 3803 0 0 0 35001 3733
35001 3804 0 0 0 35001 906
35001 3805 0 0 0 35001 3733
35001 3806 0 0 0 35001 906
35001 3807 0 0 0 35001 906
35001 4001 0 0 0 35001 906
35001 4300 0 0 0 35001 4900
35001 4401 0 0 0 35001 4900
35001 4402 0 0 0 35001 4900
35001 4501 0 0 0 35001 4900
35001 4502 0 0 0 35001 4900
35001 4602 0 0 0 35001 4900
35001 4603 0 0 0 35001 4900
35001 4604 0 0 0 35001 4900
35001 4712 0 0 0 35001 2000
35001 4713 0 0 0 35001 4900
35001 4715 0 0 0 35001 4900
35001 4716 0 0 0 35001 4753
35001 4720 0 0 0 35001 4745
35001 4722 0 0 0 35001 4753
35001 4723 0 0 0 35001 4753
35001 4724 0 0 0 35001 4753
35001 4725 0 0 0 35001 4753
35001 4726 0 0 0 35001 4753
35001 4727 0 0 0 35001 4753
35001 4728 0 0 0 35001 4753
35001 4729 0 0 0 35001 2000
35001 4733 0 0 0 35001 4900
35001 4734 0 0 0 35001 4900
35001 4735 0 0 0 35001 4900
35001 4736 0 0 0 35001 2000
35001 4737 0 0 0 35001 4900
35001 4738 0 0 0 35001 4900
35001 4739 0 0 0 35001 2000
35001 4742 0 0 0 35001 2000
35001 4743 0 0 0 35001 2000
35001 4744 0 0 0 35001 2000
35001 4745 44 6 1 35001 4745
35001 4747 0 0 0 35001 4745
35001 4749 0 0 0 35001 2000
35001 4750 0 0 0 35001 2000
35001 4752 0 0 0 35001 4753
35001 4753 4 0 1 35001 4753
35001 4754 0 0 0 35001 4745
35001 4755 0 0 0 35001 4745
35001 4756 0 0 0 35001 4745
35001 4757 0 0 0 35001 4745
35001 4758 0 0 0 35001 4745
35001 4759 0 0 0 35001 2000
35001 4760 0 0 0 35001 2000
35001 4761 0 0 0 35001 2000
35001 4762 0 0 0 35001 2000
