geometry_id,STATEFP,COUNTYFP,hurs,huss,model,n_observations,pr,rlds,rsds,scenario,sfcWind,tas,tasmax,tasmin,week,week_start
1065,25,17,66.89241974143302,0.0024661848005371,b'ACCESS-CM2',6,1.5125738292122098e-05,255.2563491058093,81.61905812560892,b'ssp245',8.584937356950132,273.107987915121,278.7538316924526,267.9764941504594,b'2024-12-31/2025-01-06',1735603200
1065,25,17,72.64561662549097,0.0024338353719124,b'ACCESS-CM2',7,0.0002973925667177,245.13331594125532,91.15337293183369,b'ssp245',7.070205839876303,270.0732009793302,283.63084035145425,254.3548896382342,b'2025-01-07/2025-01-13',1736208000
1065,25,17,77.88577780670751,0.0037279262572152,b'ACCESS-CM2',7,0.0006162244937686,281.87612727789065,81.79706455110525,b'ssp245',6.660200066333914,275.93585192346,286.4207011642532,267.1301043645853,b'2025-01-14/2025-01-20',1736812800
1065,25,17,71.24561514516233,0.0039489579931921,b'ACCESS-CM2',7,0.0004362838522678,279.44447472420995,94.8513246063465,b'ssp245',6.2577413869168215,276.7044160063876,287.08807535930214,263.82929640786284,b'2025-01-21/2025-01-27',1737417600
1065,25,17,70.96586609325757,0.0030646116208731,b'ACCESS-CM2',7,0.0004862110053163,257.1678647768616,110.8599080522186,b'ssp245',7.740118786098802,272.8022925484319,287.25060568019103,260.7056451434455,b'2025-01-28/2025-02-03',1738022400
1065,25,17,66.40187741793963,0.0021578959726831,b'ACCESS-CM2',7,5.261065363320931e-05,236.10578594885527,128.18179613908336,b'ssp245',8.212296797549735,271.2079349803746,281.7264206992895,265.18253491604315,b'2025-02-04/2025-02-10',1738627200
1065,25,17,71.6099425826102,0.0027417615733996,b'ACCESS-CM2',7,0.000416977219734,240.9259643225408,135.37488602007264,b'ssp245',7.403134255456574,272.81453326272884,281.6278862929176,263.8991915577007,b'2025-02-11/2025-02-17',1739232000
1065,25,17,73.31769300759086,0.0030017009536464,b'ACCESS-CM2',7,5.1669546631856495e-05,259.73839956433665,139.36571267799854,b'ssp245',7.735003736649909,274.5145113959687,280.2605193139083,265.0226650026749,b'2025-02-18/2025-02-24',1739836800
1065,25,17,74.49026792578654,0.0031568421337095,b'ACCESS-CM2',7,0.000422863965955,258.23257916938513,139.2150688056139,b'ssp245',6.337032328542402,274.03431217620016,283.7560868584977,261.6594647948235,b'2025-02-25/2025-03-03',1740441600
1065,25,17,77.70931753126465,0.0036161872188164,b'ACCESS-CM2',7,0.0003664880035088,265.25801925209163,157.19733049735422,b'ssp245',7.391377385649435,275.6426658493171,285.2848848494637,264.1434701725556,b'2025-03-04/2025-03-10',1741046400
1065,25,17,76.63380466812961,0.003721386658383,b'ACCESS-CM2',7,0.0005026031028912,267.41267766885284,157.2806819827415,b'ssp245',7.343699281738054,276.07628408011345,286.7184040111838,263.72547007519427,b'2025-03-11/2025-03-17',1741651200
1065,25,17,80.65448002656778,0.0040657329500011,b'ACCESS-CM2',7,0.0001644570166168,281.9190517266934,153.94060573103167,b'ssp245',6.292767911622069,277.75273916666805,281.55105071437566,271.6432506795616,b'2025-03-18/2025-03-24',1742256000
1065,25,17,78.53344793406139,0.0046911298428582,b'ACCESS-CM2',7,0.0003428268153896,277.02313436135813,184.60100220323653,b'ssp245',5.369305196005292,280.16270457972826,289.394839068794,272.55377848799014,b'2025-03-25/2025-03-31',1742860800
1065,25,17,77.4277960840806,0.004844243900692,b'ACCESS-CM2',7,0.0002259761240743,271.3144273248924,211.2796167080873,b'ssp245',7.593298725422604,280.5226413955656,288.6370776465532,272.0939863652501,b'2025-04-01/2025-04-07',1743465600
1065,25,17,81.39300102461088,0.0056070481745761,b'ACCESS-CM2',7,8.258632482719577e-05,286.398792216905,211.33672212576835,b'ssp245',5.184644188920022,282.43495648213553,288.8760967581173,273.3298649629437,b'2025-04-08/2025-04-14',1744070400
1065,25,17,86.7061961622242,0.0076086149155587,b'ACCESS-CM2',7,0.0003198224483231,308.9621491677091,209.37190014440333,b'ssp245',5.027905570056143,286.26446733404754,295.37816949481333,276.4609923578821,b'2025-04-15/2025-04-21',1744675200
1065,25,17,86.15334351240105,0.0073243790498283,b'ACCESS-CM2',7,0.0001669367951128,306.1499601124585,219.79847461325608,b'ssp245',4.410720390306927,285.2173973394116,295.9702484653315,275.674094085847,b'2025-04-22/2025-04-28',1745280000
1065,25,17,92.4603853858198,0.0099638619269505,b'ACCESS-CM2',7,0.0002135660627009,343.94434834912323,197.2962383083123,b'ssp245',4.6207242383491804,289.26853027255936,295.3464404026426,280.48793022101984,b'2025-04-29/2025-05-05',1745884800
1065,25,17,68.05908455572236,0.0051879643185184,b'ACCESS-CM2',7,1.639109966243424e-05,284.92214748496167,263.5238989713534,b'ssp245',6.160496963938094,283.2540420885652,292.7917035766478,275.61375567079904,b'2025-05-06/2025-05-12',1746489600
1065,25,17,80.47668151240815,0.0085673145709338,b'ACCESS-CM2',7,6.160642522106586e-05,310.2947800874607,286.8936751443453,b'ssp245',3.259260485745423,288.4480961281144,299.3183462214013,278.1786333374146,b'2025-05-13/2025-05-19',1747094400
1065,25,17,85.06383839073393,0.0102073277558885,b'ACCESS-CM2',7,0.0003216707355657,323.69902753987736,276.23446919355194,b'ssp245',3.597209966194714,290.5276955560786,297.2626302820918,280.2233375326504,b'2025-05-20/2025-05-26',1747699200
1065,25,17,79.96561335186496,0.0105753152240257,b'ACCESS-CM2',7,0.0001743384915216,317.26873778857833,328.4068783960519,b'ssp245',3.919723481655876,291.5615404019543,301.89609821853554,279.3566494391403,b'2025-05-27/2025-06-02',1748304000
1065,25,17,83.737399403508,0.0110645686170945,b'ACCESS-CM2',7,0.0005903319004041,341.32599542096705,272.319343647019,b'ssp245',4.293725590245566,291.662841875902,300.8093972566264,282.49146826245624,b'2025-06-03/2025-06-09',1748908800
1065,25,17,80.53028550338031,0.0133095379932747,b'ACCESS-CM2',7,0.0001378061008927,349.52900141514453,326.2403509573291,b'ssp245',3.438163279595263,295.472519507015,305.775215632966,284.6224543791403,b'2025-06-10/2025-06-16',1749513600
1065,25,17,82.65558465225818,0.0135746050408716,b'ACCESS-CM2',7,0.0002740023385564,350.2636416120643,306.23328252690004,b'ssp245',3.983281058264265,295.1699111844083,303.272117960489,286.2431694407237,b'2025-06-17/2025-06-23',1750118400
1065,25,17,84.48836177298531,0.0156410332663843,b'ACCESS-CM2',7,0.0001727124419167,369.8242372203569,304.2920806164742,b'ssp245',3.5885561278802407,297.3882092687316,308.3936108668885,287.9993985301898,b'2025-06-24/2025-06-30',1750723200
1065,25,17,76.21837947331234,0.0145971360630453,b'ACCESS-CM2',7,3.69131174399492e-05,361.5927284053033,302.76899206002065,b'ssp245',3.762473107361824,297.55121095471026,308.2532653193939,287.85247102028654,b'2025-07-01/2025-07-07',1751328000
1065,25,17,72.31261942839728,0.0124754558967587,b'ACCESS-CM2',7,0.0002692006327715,344.9423508065807,313.89612685483297,b'ssp245',4.631358671455893,295.1459691279947,304.3497850431536,284.3209166435556,b'2025-07-08/2025-07-14',1751932800
1065,25,17,85.55430848120682,0.0174252887128756,b'ACCESS-CM2',7,0.0003925550556394,384.2579192566436,276.15602375020086,b'ssp245',4.231454077907096,299.19304929076634,308.90725956942737,288.9392337242042,b'2025-07-15/2025-07-21',1752537600
1065,25,17,75.75941060515825,0.0140333938431259,b'ACCESS-CM2',7,0.0002075524393714,356.73621208707885,310.3311295655455,b'ssp245',3.1832291046126664,296.43193656340753,304.6446191762749,286.6264417020216,b'2025-07-22/2025-07-28',1753142400
1065,25,17,80.12927709169789,0.0148197988376724,b'ACCESS-CM2',7,0.0004744840122539,361.4230827646553,282.74155162272905,b'ssp245',3.294939275748986,296.672136135812,306.8167534988572,284.8999955560505,b'2025-07-29/2025-08-04',1753747200
1065,25,17,79.45498059146131,0.0151922436171924,b'ACCESS-CM2',7,0.0003066409609586,372.5977224526414,240.98400265349704,b'ssp245',4.005765254369589,297.64498038656194,307.6428263223423,288.1496460944384,b'2025-08-05/2025-08-11',1754352000
1065,25,17,78.67123159431344,0.0119764716011395,b'ACCESS-CM2',7,3.983182127974386e-05,349.53549386195834,256.29751552888564,b'ssp245',3.819223214869636,294.2195244203144,301.0890125839372,285.3972097898178,b'2025-08-12/2025-08-18',1754956800
1065,25,17,82.89726932894975,0.0130099059886337,b'ACCESS-CM2',7,0.0002138802832757,358.08240869593703,221.59037097617545,b'ssp245',3.676598155623698,294.745090191012,302.3881055634068,284.5526001960009,b'2025-08-19/2025-08-25',1755561600
1065,25,17,80.98073077596291,0.0119212562555411,b'ACCESS-CM2',7,0.0001507355382753,351.51782580866706,226.21860797537985,b'ssp245',2.976440462066602,293.99113598042743,299.8210402812362,284.20400841166486,b'2025-08-26/2025-09-01',1756166400
1065,25,17,73.10722841645055,0.0112071955739865,b'ACCESS-CM2',7,0.0001001743037527,348.7909499053011,219.1773821869577,b'ssp245',5.490455734079784,293.61664148516456,304.18650810187904,282.2901368539738,b'2025-09-02/2025-09-08',1756771200
1065,25,17,86.02421123541407,0.0112277867135564,b'ACCESS-CM2',7,0.0011048815559252,362.38760769794254,154.75048931408847,b'ssp245',4.170175105697765,291.6546249290864,300.75645792520294,279.52265350864246,b'2025-09-09/2025-09-15',1757376000
1065,25,17,76.92012412694525,0.0104408655766493,b'ACCESS-CM2',7,0.0003384992059389,347.0546754308269,196.06245998162495,b'ssp245',4.214018267807283,292.32504621057643,302.2107359856397,282.9773512856598,b'2025-09-16/2025-09-22',1757980800
1065,25,17,83.8866584930398,0.0098999436305485,b'ACCESS-CM2',7,0.0004163062455537,345.3449382010921,161.4805697486514,b'ssp245',3.327884918630526,290.60041239868394,297.2176852346306,280.6222533257706,b'2025-09-23/2025-09-29',1758585600
1065,25,17,82.73509143757452,0.0099235893074551,b'ACCESS-CM2',7,0.0001682686094048,338.9239256091468,172.82748939932344,b'ssp245',3.864921761800738,290.53884038594515,298.2718012599426,281.04913520620903,b'2025-09-30/2025-10-06',1759190400
1065,25,17,81.91927032075567,0.0081334073032736,b'ACCESS-CM2',7,0.0003099485017611,335.5640067895048,129.31857692963817,b'ssp245',4.309151787137731,288.5690962311656,295.05570158713533,278.10198455226623,b'2025-10-07/2025-10-13',1759795200
1065,25,17,76.11223035386236,0.0063006739365773,b'ACCESS-CM2',7,0.000535103825185,309.7234245369441,134.66705355083764,b'ssp245',4.973612382384174,284.4741985401718,293.8779903538637,274.3256661990378,b'2025-10-14/2025-10-20',1760400000
1065,25,17,78.92064509133162,0.0058949004003646,b'ACCESS-CM2',7,0.0004709024331304,302.37345342920105,124.94947867187008,b'ssp245',6.225825472883725,283.2740348955312,292.8523946187768,272.02064724679195,b'2025-10-21/2025-10-27',1761004800
1065,25,17,83.871338611746,0.0076074976536482,b'ACCESS-CM2',7,7.317382328721745e-05,315.270337680624,126.9137784705164,b'ssp245',4.719198473407765,286.1886185344355,295.4131501995905,275.5989157992668,b'2025-10-28/2025-11-03',1761609600
1065,25,17,83.61901417966712,0.0062778671799325,b'ACCESS-CM2',7,0.0003792337373383,312.4572424319918,98.6517407709944,b'ssp245',5.393446143866099,283.2759213832415,292.72115504945754,274.7726224993411,b'2025-11-04/2025-11-10',1762214400
1065,25,17,82.00565796930177,0.006280923792547,b'ACCESS-CM2',7,0.0004585097311955,308.1162720121697,99.58144291677571,b'ssp245',6.378751426545035,283.10177851580755,291.6166635688098,272.8792283595028,b'2025-11-11/2025-11-17',1762819200
1065,25,17,69.24390080396672,0.0033764342141408,b'ACCESS-CM2',7,1.3130379779385963e-05,268.973757306306,94.1640787729684,b'ssp245',7.222509828544729,276.2962737277572,286.14248005693173,270.706745773884,b'2025-11-18/2025-11-24',1763424000
1065,25,17,73.40176134983457,0.0039195917965649,b'ACCESS-CM2',7,0.0002093805164996,277.6686643540919,88.36483434271835,b'ssp245',6.020879279073408,277.6324499857681,287.86729060823217,271.3433874462546,b'2025-11-25/2025-12-01',1764028800
1065,25,17,76.82126469036568,0.0026767542779671,b'ACCESS-CM2',7,0.0001991310708415,256.5801524169289,77.56341141739297,b'ssp245',8.433877629181442,271.1770143867002,281.8008009189325,260.71453264280626,b'2025-12-02/2025-12-08',1764633600
1065,25,17,80.6572951568046,0.0021271972865838,b'ACCESS-CM2',7,8.298160509941393e-05,241.7396288045686,83.26268481837812,b'ssp245',5.965818715188129,268.2590628777488,275.63393329109425,260.6387513805132,b'2025-12-09/2025-12-15',1765238400
1065,25,17,77.67732822965364,0.0036881436121067,b'ACCESS-CM2',7,0.0005883810045547,274.13353879289514,73.67813329870899,b'ssp245',7.110065870500437,274.636732623622,286.3360783172638,262.4287297766494,b'2025-12-16/2025-12-22',1765843200
1065,25,17,73.9152813514794,0.0027839988305779,b'ACCESS-CM2',7,0.0005702896176743,249.19004773483087,82.80555821192245,b'ssp245',6.965201872507457,272.1075412583958,284.13345770245223,263.4988720789176,b'2025-12-23/2025-12-29',1766448000
1065,25,17,72.627006698694,0.003386974825634,b'ACCESS-CM2',7,0.0001604941901573,275.8537657760644,75.40734829749671,b'ssp245',5.528621000414219,276.62701084102383,281.6391843121577,271.5559851270908,b'2025-12-30/2026-01-05',1767052800
1065,25,17,72.35710947867898,0.0025114012738783,b'ACCESS-CM2',7,0.0003694803416727,259.8996281684894,78.26651049490336,b'ssp245',8.589463554274484,271.899170387256,284.1403058715697,258.8022526398166,b'2026-01-06/2026-01-12',1767657600
1065,25,17,70.23037801332875,0.0031998626423677,b'ACCESS-CM2',7,0.0002998057989838,267.14944998025373,89.3071834430851,b'ssp245',5.75546833968406,275.1623366170265,281.8969980414661,265.8526477026195,b'2026-01-13/2026-01-19',1768262400
1065,25,17,69.64765592116002,0.0024541385667001,b'ACCESS-CM2',7,5.166396510108218e-05,244.70148141043524,104.98546941913882,b'ssp245',6.603228540836246,271.8180841065331,278.38213997617106,261.2061639422736,b'2026-01-20/2026-01-26',1768867200
1065,25,17,74.15729445653791,0.0025706314232751,b'ACCESS-CM2',7,0.0003230784915779,253.49973149272864,107.5542064952672,b'ssp245',7.861561613037608,272.05397652077374,277.44094427594723,264.6679057479505,b'2026-01-27/2026-02-02',1769472000
1065,25,17,76.74120745811852,0.0027657319447476,b'ACCESS-CM2',7,0.0001848294369078,264.0193843015611,110.25521794059706,b'ssp245',5.360355642335463,272.60711461378503,280.2723619474505,264.449953784155,b'2026-02-03/2026-02-09',1770076800
1065,25,17,78.65027359375385,0.0031715864750908,b'ACCESS-CM2',7,0.0002651548478065,268.495196554716,119.11735847702542,b'ssp245',6.084668231343145,273.3418280116226,283.29458154100183,262.28637974980126,b'2026-02-10/2026-02-16',1770681600
1065,25,17,72.8763291467747,0.0028887386398525,b'ACCESS-CM2',7,0.0004046857895125,252.4625692486917,134.46152831763433,b'ssp245',7.422166749155447,272.07915023432724,287.823300303049,256.7965778147225,b'2026-02-17/2026-02-23',1771286400
1065,25,17,71.42649267814328,0.001734600634006,b'ACCESS-CM2',7,0.000136507051045,221.89826980698385,165.30446417200326,b'ssp245',5.874136505804719,267.93322027297245,278.4271028178696,257.4553133531399,b'2026-02-24/2026-03-02',1771891200
1065,25,17,78.65838924831083,0.0044406047508582,b'ACCESS-CM2',7,0.0007941739987043,282.2438037550169,147.57749502450642,b'ssp245',6.867314654929125,277.6988462432479,289.34842444474594,266.8004624596295,b'2026-03-03/2026-03-09',1772496000
