131 15920
DAY PDX 2740
DAY PHL 5750
DAY PHX 5820
DAY PIT 100
DAY PNS 1460
DAY PSP 600
DAY PVD 1190
DAY PWM 1120
DAY RAP 560
DAY RDU 2700
DAY RIC 1300
DAY RNO 890
DAY ROA 110
DAY ROC 470
DAY RSW 3730
DAY SAN 4330
DAY SAT 6240
DAY SAV 1500
DAY SBA 280
DAY SEA 3630
DAY SFO 3300
DAY SGF 460
DAY SHV 740
DAY SJC 940
DAY SLC 2980
DAY SMF 2060
DAY SNA-LGB 2090
DAY SRQ 2780
DAY STL 880
DAY TLH 470
DAY TPA 5600
DAY TUL 1260
DAY TUS 1880
DAY TYS 150
DAY VPS 4760
DAY XNA 760
DCA-IAD ABQ 16840
DCA-IAD AEX 1900
DCA-IAD ALB 8820
DCA-IAD AMA 2250
DCA-IAD ANC 7870
DCA-IAD ATL 205350
DCA-IAD ATW 2170
DCA-IAD AUS 60590
DCA-IAD BDL 21800
DCA-IAD BGR 5220
DCA-IAD BHM 15090
DCA-IAD BIL 2230
DCA-IAD BIS 2060
DCA-IAD BNA 65080
DCA-IAD BOI 8370
DCA-IAD BOS 181250
DCA-IAD BTV 11330
DCA-IAD BZN 8140
DCA-IAD CAE 12590
DCA-IAD CAK 970
DCA-IAD CHS 40020
DCA-IAD CLE 21340
DCA-IAD CLT 61100
DCA-IAD CMH 33750
DCA-IAD COS 9230
DCA-IAD CRP 2810
DCA-IAD CRW 1470
DCA-IAD CVG 29120
DCA-IAD DAY 13240
DCA-IAD DEN 185280
DCA-IAD DFW-DAL 167040
DCA-IAD DIK 130
DCA-IAD DSM 12590
DCA-IAD DTW 71140
DCA-IAD ECP 10020
DCA-IAD ELP 13330
DCA-IAD EWR 20990
DCA-IAD FAI 1740
DCA-IAD FAR 2730
DCA-IAD FAT 6170
DCA-IAD FCA 3090
DCA-IAD FLL-MIA 233770
DCA-IAD FSD 4660
DCA-IAD FWA 2400
DCA-IAD GEG 8280
DCA-IAD GFK 1100
DCA-IAD GRR 10690
DCA-IAD GSO 7510
DCA-IAD GTF 960
DCA-IAD HNL 18010
DCA-IAD HOU-IAH 103640
DCA-IAD HRL 2030
DCA-IAD ICT 5790
DCA-IAD IDA 1930
DCA-IAD ILM 4230
DCA-IAD IND 39440
DCA-IAD JAN 6940
DCA-IAD JAX 43340
DCA-IAD JFK-LGA 73510
DCA-IAD JNU 780
DCA-IAD KOA-ITO 2560
DCA-IAD LAS 72610
DCA-IAD LAX-BUR 235620
DCA-IAD LBB 2810
DCA-IAD LEX 7590
DCA-IAD LIH 1380
DCA-IAD LIT 10480
DCA-IAD MAF 2390
DCA-IAD MCI 44820
DCA-IAD MCO 201250
DCA-IAD MDT 170
DCA-IAD MEM 24340
DCA-IAD MFE 2940
DCA-IAD MFR 2590
DCA-IAD MKE-MS 21770
DCA-IAD MOB 4380
DCA-IAD MOT 920
DCA-IAD MSO 3110
DCA-IAD MSP 70300
DCA-IAD MSY 61390
DCA-IAD MYR 3760
DCA-IAD OAK 6830
DCA-IAD OGG 3630
DCA-IAD OKC 23200
DCA-IAD OMA 22370
DCA-IAD ONT 11940
DCA-IAD ORD-MDW 171800
DCA-IAD ORF 4500
DCA-IAD PBI 53120
DCA-IAD PDX 33990
DCA-IAD PHL 1600
DCA-IAD PHX 85590
DCA-IAD PIT 11210
DCA-IAD PNS 16520
DCA-IAD PSP 7480
DCA-IAD PVD 35390
DCA-IAD PWM 16710
DCA-IAD RAP 3080
DCA-IAD RDU 34010
DCA-IAD RIC 500
DCA-IAD RNO 10370
DCA-IAD ROA 1080
DCA-IAD ROC 7920
DCA-IAD RSW 51410
DCA-IAD SAN 72650
DCA-IAD SAT 40210
DCA-IAD SAV 16340
DCA-IAD SBA 3410
DCA-IAD SDF 21160
DCA-IAD SEA 89540
DCA-IAD SFO 135580
DCA-IAD SGF 4290
DCA-IAD SHV 3610
DCA-IAD SJC 15340
DCA-IAD SLC 56180
DCA-IAD SMF 25540
DCA-IAD SNA-LGB 17380
DCA-IAD SRQ 18260
DCA-IAD STL 54840
DCA-IAD TLH 5820
DCA-IAD TPA 111960
DCA-IAD TUL 8980
DCA-IAD TUS 17520
DCA-IAD TYS 13710
DCA-IAD VPS 12420
DCA-IAD XNA 5370
DCA-IAD XWA 350
DEN ABQ 37990
DEN AEX 1820
DEN ALB 18800
DEN AMA 3000
DEN ANC 21770
DEN ATL 254470
DEN ATW 3060
DEN AUS 194400
DEN BDL 31780
DEN BGR 1850
DEN BHM 23290
DEN BIL 15020
DEN BIS 7750
DEN BNA 129240
DEN BOI 42990
DEN BOS 132000
DEN BTV 8130
DEN BWI 122510
DEN BZN 27670
DEN CAE 4570
DEN CAK 820
DEN CHS 28370
DEN CLE 68990
DEN CLT 119180
DEN CMH 59250
DEN COS 640
DEN CRP 5770
DEN CRW 2030
DEN CVG 82250
DEN DAY 5240
DEN DCA-IAD 184770
DEN DFW-DAL 416600
DEN DIK 1760
DEN DSM 36560
DEN DTW 136640
DEN ECP 12810
DEN ELP 27760
DEN EWR 113020
DEN FAI 4570
DEN FAR 15290
DEN FAT 21950
DEN FCA 7810
DEN FLL-MIA 266750
DEN FSD 20420
DEN FWA 2940
DEN GEG 41630
DEN GFK 690
DEN GRR 42560
DEN GSO 4810
DEN GTF 2610
DEN HNL 26390
DEN HOU-IAH 360570
DEN HRL 10360
DEN ICT 18310
DEN IDA 4420
DEN ILM 5780
DEN IND 97740
DEN JAN 5050
DEN JAX 43660
DEN JFK-LGA 185860
DEN JNU 1610
DEN KOA-ITO 10770
DEN LAS 311300
DEN LAX-BUR 373690
DEN LBB 8270
DEN LEX 3220
DEN LIH 8530
DEN LIT 26270
DEN MAF 12460
DEN MCI 117210
DEN MCO 256340
DEN MDT 5610
DEN MEM 43880
DEN MFE 2640
DEN MFR 7620
DEN MKE-MS 78460
DEN MOB 3300
DEN MOT 3080
DEN MSO 10320
DEN MSP 247520
DEN MSY 113190
DEN MYR 9430
DEN OAK 54400
DEN OGG 19920
DEN OKC 68300
DEN OMA 67980
DEN ONT 67850
DEN ORD-MDW 392330
DEN ORF 26360
DEN PBI 11200
DEN PDX 125810
DEN PHL 144910
DEN PHX 402440
DEN PIT 57500
DEN PNS 34420
DEN PSP 19970
DEN PVD 9110
DEN PWM 10150
DEN RAP 3380
DEN RDU 87320
DEN RIC 18210
DEN RNO 42110
DEN ROA 3710
DEN ROC 9100
DEN RSW 69730
DEN SAN 192270
DEN SAT 95100
DEN SAV 9330
DEN SBA 11820
DEN SDF 28490
DEN SEA 202730
DEN SFO 170790
DEN SGF 8520
DEN SHV 4990
DEN SJC 70540
DEN SLC 153570
DEN SMF 94670
DEN SNA-LGB 131650
DEN SRQ 3630
DEN STL 128810
DEN TLH 5020
DEN TPA 168010
DEN TUL 42650
DEN TUS 50130
DEN TYS 22830
DEN VPS 6120
DEN XNA 16710
DEN XWA 3710
DFW-DAL ABQ 49500
DFW-DAL AEX 1660
DFW-DAL ALB 9750
DFW-DAL AMA 29980
DFW-DAL ANC 16850
DFW-DAL ATL 345270
DFW-DAL ATW 3570
DFW-DAL AUS 55910
DFW-DAL BDL 21000
DFW-DAL BGR 2670
DFW-DAL BHM 47560
DFW-DAL BIL 8160
DFW-DAL BIS 6760
DFW-DAL BNA 127280
DFW-DAL BOI 22850
DFW-DAL BOS 133220
DFW-DAL BTV 3480
DFW-DAL BWI 137050
DFW-DAL BZN 13890
DFW-DAL CAE 12780
DFW-DAL CAK 2300
DFW-DAL CHS 37660
DFW-DAL CLE 62600
DFW-DAL CLT 106320
DFW-DAL CMH 56850
DFW-DAL COS 22970
DFW-DAL CRP 18570
DFW-DAL CRW 3010
DFW-DAL CVG 51380
DFW-DAL DAY 17400
DFW-DAL DCA-IAD 168280
DFW-DAL DEN 417650
DFW-DAL DIK 330
DFW-DAL DSM 22730
DFW-DAL DTW 161190
DFW-DAL ECP 45230
DFW-DAL ELP 67590
DFW-DAL EWR 99280
DFW-DAL FAI 3200
DFW-DAL FAR 8630
DFW-DAL FAT 19240
DFW-DAL FCA 10620
DFW-DAL FLL-MIA 319500
DFW-DAL FSD 9760
DFW-DAL FWA 9590
DFW-DAL GEG 20460
DFW-DAL GFK 850
DFW-DAL GRR 24150
DFW-DAL GSO 16720
DFW-DAL GTF 1740
DFW-DAL HNL 26990
DFW-DAL HOU-IAH 161220
DFW-DAL HRL 19090
DFW-DAL ICT 8920
DFW-DAL IDA 2310
DFW-DAL ILM 9080
DFW-DAL IND 63620
DFW-DAL JAN 9540
DFW-DAL JAX 51960
DFW-DAL JFK-LGA 250860
DFW-DAL JNU 750
DFW-DAL KOA-ITO 5610
DFW-DAL LAS 372610
DFW-DAL LAX-BUR 499920
DFW-DAL LBB 42740
DFW-DAL LEX 11840
DFW-DAL LIH 3610
DFW-DAL LIT 25760
DFW-DAL MAF 38540
DFW-DAL MCI 105340
DFW-DAL MCO 294290
DFW-DAL MDT 8220
DFW-DAL MEM 53690
DFW-DAL MFE 16160
DFW-DAL MFR 5770
DFW-DAL MKE-MS 43170
DFW-DAL MOB 7220
DFW-DAL MOT 1730
DFW-DAL MSO 7980
DFW-DAL MSP 123850
DFW-DAL MSY 121830
DFW-DAL MYR 10580
DFW-DAL OAK 36540
DFW-DAL OGG 12670
DFW-DAL OKC 8650
DFW-DAL OMA 41750
DFW-DAL ONT 61590
DFW-DAL ORD-MDW 390070
DFW-DAL ORF 31870
DFW-DAL PBI 23320
DFW-DAL PDX 77910
DFW-DAL PHL 144570
DFW-DAL PHX 264170
DFW-DAL PIT 54730
DFW-DAL PNS 37880
DFW-DAL PSP 14930
DFW-DAL PVD 9740
DFW-DAL PWM 10940
DFW-DAL RAP 8720
DFW-DAL RDU 70830
DFW-DAL RIC 31150
DFW-DAL RNO 33000
DFW-DAL ROA 4060
DFW-DAL ROC 7820
DFW-DAL RSW 40230
DFW-DAL SAN 153030
DFW-DAL SAT 88810
DFW-DAL SAV 18480
DFW-DAL SBA 8220
DFW-DAL SDF 34070
DFW-DAL SEA 145030
DFW-DAL SFO 135930
DFW-DAL SGF 9480
DFW-DAL SHV 1850
DFW-DAL SJC 52900
DFW-DAL SLC 131150
DFW-DAL SMF 71930
DFW-DAL SNA-LGB 80590
DFW-DAL SRQ 9080
DFW-DAL STL 106910
DFW-DAL TLH 7260
DFW-DAL TPA 151260
DFW-DAL TUL 29300
DFW-DAL TUS 28520
DFW-DAL TYS 19400
DFW-DAL VPS 23080
DFW-DAL XNA 13730
DFW-DAL XWA 1300
DIK ABQ 80
DIK AEX 10
DIK AMA 40
DIK ANC 20
DIK ATL 100
DIK AUS 130
DIK BDL 10
DIK BGR 10
DIK BHM 20
DIK BNA 80
DIK BOI 300
DIK BOS 30
DIK BWI 40
DIK CAK 20
DIK CHS 20
DIK CLE 10
DIK CLT 10
DIK CMH 20
DIK COS 50
DIK CRP 40
DIK CVG 40
DIK DAY 10
DIK DCA-IAD 120
DIK DEN 1630
DIK DFW-DAL 340
DIK DSM 40
DIK DTW 10
DIK ECP 10
DIK ELP 100
DIK EWR 50
DIK FAT 80
DIK FLL-MIA 60
DIK GEG 150
DIK GRR 10
DIK HNL 30
DIK HOU-IAH 1040
DIK HRL 20
DIK ICT 10
DIK IDA 60
DIK IND 40
DIK JAN 20
DIK JAX 10
DIK JFK-LGA 70
DIK LAS 200
DIK LAX-BUR 300
DIK LBB 10
DIK LEX 10
DIK LIH 10
DIK LIT 50
DIK MAF 250
DIK MCI 110
DIK MCO 90
DIK MDT 10
DIK MEM 20
DIK MFE 60
DIK MFR 30
DIK MKE-MS 20
DIK MOB 50
DIK MSO 50
DIK MSY 80
DIK OGG 30
DIK OKC 260
DIK OMA 20
DIK ONT 70
DIK ORD-MDW 150
DIK PDX 290
DIK PHL 30
DIK PHX 500
DIK PIT 80
DIK PNS 20
DIK PSP 60
DIK PWM 30
DIK RDU 20
DIK RIC 10
DIK RNO 100
DIK ROA 10
DIK RSW 30
DIK SAN 210
DIK SAT 150
DIK SAV 10
DIK SEA 220
DIK SFO 150
DIK SGF 80
DIK SHV 20
DIK SJC 40
DIK SLC 280
DIK SMF 210
DIK SNA-LGB 190
DIK STL 60
DIK TPA 90
DIK TUL 150
DIK TUS 40
DIK TYS 30
DIK XNA 30
DSM ABQ 1830
DSM AEX 150
DSM ALB 860
DSM AMA 660
DSM ANC 850
DSM ATL 14500
DSM ATW 240
DSM AUS 7510
DSM BDL 1770
DSM BGR 220
DSM BHM 1350
DSM BIL 500
DSM BIS 260
DSM BNA 8950
DSM BOI 2520
DSM BOS 5150
DSM BTV 270
DSM BWI 4910
DSM BZN 950
DSM CAE 1200
DSM CAK 500
DSM CHS 2330
DSM CLE 2170
DSM CLT 10050
DSM CMH 3140
DSM COS 970
DSM CRP 800
DSM CRW 210
DSM CVG 1570
DSM DAY 880
DSM DCA-IAD 12120
DSM DEN 36750
DSM DFW-DAL 21940
DSM DIK 40
DSM DTW 5360
DSM ECP 1160
DSM ELP 1190
DSM EWR 4480
DSM FAI 150
DSM FAR 560
DSM FAT 1530
DSM FCA 650
DSM FLL-MIA 12590
DSM FSD 120
DSM FWA 490
DSM GEG 1790
DSM GFK 150
DSM GRR 1100
DSM GSO 1360
DSM GTF 180
DSM HNL 2380
DSM HOU-IAH 10200
DSM HRL 690
DSM ICT 120
DSM IDA 210
DSM ILM 980
DSM IND 2980
DSM JAN 540
DSM JAX 3350
DSM JFK-LGA 8710
DSM JNU 30
DSM KOA-ITO 650
DSM LAS 28900
DSM LAX-BUR 11300
DSM LBB 800
DSM LEX 730
DSM LIH 780
DSM LIT 1000
DSM MAF 430
DSM MCO 18630
DSM MDT 1830
DSM MEM 1380
DSM MFE 1370
DSM MFR 620
DSM MKE-MS 940
DSM MOB 710
DSM MOT 230
DSM MSO 540
DSM MSP 2570
DSM MSY 3600
DSM MYR 1290
DSM OAK 870
DSM OGG 1680
DSM OKC 1730
DSM ONT 3270
DSM ORD-MDW 13530
DSM ORF 1770
DSM PBI 2920
DSM PDX 5120
DSM PHL 6740
DSM PHX 45280
DSM PIT 2200
DSM PNS 2380
DSM PSP 2150
DSM PVD 900
DSM PWM 970
DSM RAP 390
DSM RDU 5330
DSM RIC 1900
DSM RNO 2100
DSM ROA 510
DSM ROC 630
DSM RSW 7800
DSM SAN 8630
DSM SAT 5480
DSM SAV 1790
DSM SBA 620
DSM SDF 1300
DSM SEA 7630
DSM SFO 6000
DSM SHV 280
DSM SJC 2730
DSM SLC 6970
DSM SMF 5380
DSM SNA-LGB 4770
DSM SRQ 7100
DSM STL 5310
DSM TLH 660
DSM TPA 7940
DSM TUL 760
DSM TUS 3180
DSM TYS 1110
DSM VPS 4110
DSM XNA 190
DSM XWA 50
DTW ABQ 6270
DTW AEX 860
DTW ALB 6670
DTW AMA 820
DTW ANC 5820
DTW ATL 189110
DTW ATW 3410
DTW AUS 46820
DTW BDL 15350
DTW BGR 960
DTW BHM 11790
DTW BIL 1510
DTW BIS 1040
DTW BNA 65860
DTW BOI 5260
DTW BOS 63940
DTW BTV 3440
DTW BWI 54500
DTW BZN 4230
DTW CAE 3630
DTW CHS 13420
DTW CLE 1690
DTW CLT 50650
DTW CMH 2410
DTW COS 2000
DTW CRP 1300
DTW CRW 210
DTW CVG 4150
DTW DAY 450
DTW DCA-IAD 71750
DTW DEN 138700
DTW DFW-DAL 160640
DTW DIK 20
DTW DSM 5630
DTW ECP 5010
DTW ELP 6770
DTW EWR 54060
DTW FAI 1560
DTW FAR 1550
DTW FAT 3280
DTW FCA 2020
DTW FLL-MIA 271460
DTW FSD 2170
DTW FWA 570
DTW GEG 5280
DTW GFK 760
DTW GRR 720
DTW GSO 4890
DTW GTF 770
DTW HNL 9120
DTW HOU-IAH 95160
DTW HRL 1410
DTW ICT 3310
DTW IDA 810
DTW ILM 3370
DTW IND 7290
DTW JAN 3540
DTW JAX 29970
DTW JFK-LGA 123800
DTW JNU 270
DTW KOA-ITO 2850
DTW LAS 225020
DTW LAX-BUR 151630
DTW LBB 1320
DTW LEX 3110
DTW LIH 2070
DTW LIT 4490
DTW MAF 1320
DTW MCI 32180
DTW MCO 282160
DTW MDT 4640
DTW MEM 14130
DTW MFE 3230
DTW MFR 1770
DTW MKE-MS 10210
DTW MOB 2510
DTW MOT 1040
DTW MSO 1630
DTW MSP 50100
DTW MSY 48430
DTW MYR 28290
DTW OAK 13620
DTW OGG 4740
DTW OKC 8380
DTW OMA 8260
DTW ONT 9160
DTW ORD-MDW 70250
DTW ORF 14270
DTW PBI 21900
DTW PDX 21800
DTW PHL 47430
DTW PHX 138560
DTW PIT 5760
DTW PNS 7530
DTW PSP 5680
DTW PVD 5900
DTW PWM 6570
DTW RAP 1840
DTW RDU 36200
DTW RIC 8350
DTW RNO 8370
DTW ROA 1420
DTW ROC 3090
DTW RSW 180360
DTW SAN 53650
DTW SAT 24330
DTW SAV 8780
DTW SBA 1680
DTW SDF 6550
DTW SEA 47570
DTW SFO 54390
DTW SGF 2300
DTW SHV 1960
DTW SJC 11690
DTW SLC 34940
DTW SMF 17660
DTW SNA-LGB 15620
DTW SRQ 6950
DTW STL 32250
DTW TLH 2260
DTW TPA 178700
DTW TUL 4820
DTW TUS 8780
DTW TYS 7780
DTW VPS 3750
DTW XNA 2280
DTW XWA 290
ECP ABQ 1600
ECP AEX 60
ECP ALB 620
ECP AMA 1650
ECP ANC 550
ECP ATL 10960
ECP ATW 270
ECP AUS 7680
ECP BDL 1370
ECP BGR 80
ECP BHM 190
ECP BIL 200
ECP BIS 170
ECP BNA 50030
ECP BOI 680
ECP BOS 3930
ECP BTV 200
ECP BWI 4630
ECP BZN 340
ECP CAE 400
ECP CAK 410
ECP CHS 960
ECP CLE 3190
ECP CLT 5970
ECP CMH 5260
ECP COS 1080
ECP CRP 360
ECP CRW 440
ECP CVG 2700
ECP DAY 870
ECP DCA-IAD 9320
ECP DEN 12970
ECP DFW-DAL 46240
ECP DIK 10
ECP DSM 1210
ECP DTW 5080
ECP ELP 1310
ECP EWR 2680
ECP FAI 50
ECP FAR 330
ECP FAT 370
ECP FCA 190
ECP FLL-MIA 2830
ECP FSD 280
ECP FWA 550
ECP GEG 510
ECP GFK 60
ECP GRR 1270
ECP GSO 680
ECP GTF 110
ECP HNL 640
ECP HOU-IAH 23300
ECP HRL 200
ECP ICT 960
ECP IDA 60
ECP ILM 300
ECP IND 4160
ECP JAN 100
ECP JAX 190
ECP JFK-LGA 4200
ECP JNU 10
ECP KOA-ITO 60
ECP LAS 5760
ECP LAX-BUR 4710
ECP LBB 1550
ECP LEX 930
ECP LIH 60
ECP LIT 2570
ECP MAF 1760
ECP MCI 9720
ECP MCO 1180
ECP MDT 620
ECP MEM 1550
ECP MFE 140
ECP MFR 150
ECP MKE-MS 3850
ECP MOT 190
ECP MSO 170
ECP MSP 6530
ECP MYR 370
ECP OAK 760
ECP OGG 80
ECP OKC 5660
ECP OMA 2530
ECP ONT 870
ECP ORD-MDW 9340
ECP ORF 1950
ECP PBI 980
ECP PDX 1940
ECP PHL 4250
ECP PHX 6140
ECP PIT 3520
ECP PSP 160
ECP PVD 830
ECP PWM 590
ECP RAP 380
ECP RDU 2530
ECP RIC 1600
ECP RNO 750
ECP ROA 370
ECP ROC 450
ECP RSW 500
ECP SAN 4010
ECP SAT 5300
ECP SAV 410
ECP SBA 130
ECP SDF 2220
ECP SEA 3600
ECP SFO 1490
ECP SGF 810
ECP SHV 420
ECP SJC 600
ECP SLC 3870
ECP SMF 2130
ECP SNA-LGB 1080
ECP STL 15370
ECP TUL 5450
ECP TUS 850
ECP TYS 1120
ECP XNA 1230
ECP XWA 10
ELP ABQ 10
ELP AEX 760
ELP ALB 850
ELP AMA 750
ELP ANC 1810
ELP ATL 14710
ELP ATW 270
ELP AUS 21800
ELP BDL 1930
ELP BGR 160
ELP BHM 2490
ELP BIL 440
ELP BIS 350
ELP BNA 8080
ELP BOI 2100
ELP BOS 5500
ELP BTV 230
ELP BWI 7970
ELP BZN 440
ELP CAE 2470
ELP CAK 360
ELP CHS 1910
ELP CLE 2950
ELP CLT 5630
ELP CMH 3170
ELP COS 870
ELP CRP 1530
ELP CRW 400
ELP CVG 2380
ELP DAY 1380
ELP DCA-IAD 13270
ELP DEN 29260
ELP DFW-DAL 69390
ELP DIK 100
ELP DSM 1370
ELP DTW 7040
ELP ECP 1350
ELP EWR 5400
ELP FAI 810
ELP FAR 580
ELP FAT 1630
ELP FCA 220
ELP FLL-MIA 10150
ELP FSD 700
ELP FWA 780
ELP GEG 1650
ELP GFK 50
ELP GRR 1760
ELP GSO 1230
ELP GTF 160
ELP HNL 2380
ELP HOU-IAH 41080
ELP HRL 2640
ELP ICT 1200
ELP IDA 120
ELP ILM 480
ELP IND 4130
ELP JAN 790
ELP JAX 3840
ELP JFK-LGA 9260
ELP JNU 60
ELP KOA-ITO 240
ELP LAS 34170
ELP LAX-BUR 27810
ELP LBB 1080
ELP LEX 1170
ELP LIH 120
ELP LIT 1900
ELP MCI 6310
ELP MCO 13700
ELP MDT 990
ELP MEM 3040
ELP MFE 2510
ELP MFR 510
ELP MKE-MS 2950
ELP MOB 440
ELP MOT 220
ELP MSO 330
ELP MSP 5970
ELP MSY 4340
ELP MYR 340
ELP OAK 3500
ELP OGG 330
ELP OKC 3500
ELP OMA 2960
ELP ONT 5740
ELP ORD-MDW 18480
ELP ORF 3630
ELP PBI 1670
ELP PDX 5310
ELP PHL 6430
ELP PHX 32350
ELP PIT 3070
ELP PNS 1780
ELP PSP 530
ELP PVD 710
ELP PWM 540
ELP RAP 480
ELP RDU 5340
ELP RIC 3000
ELP RNO 2520
ELP ROA 300
ELP ROC 580
ELP RSW 1870
ELP SAN 14780
ELP SAT 24710
ELP SAV 1900
ELP SBA 510
ELP SDF 2690
ELP SEA 17410
ELP SFO 4760
ELP SGF 870
ELP SHV 660
ELP SJC 6420
ELP SLC 7260
ELP SMF 6500
ELP SNA-LGB 5220
ELP SRQ 410
ELP STL 5330
ELP TLH 450
ELP TPA 7060
ELP TUL 2420
ELP TUS 410
ELP TYS 1280
ELP VPS 1430
ELP XNA 710
ELP XWA 130
EWR ABQ 5640
EWR AEX 690
EWR ALB 550
EWR AMA 610
EWR ANC 2570
EWR ATL 244620
EWR ATW 1510
EWR AUS 69840
EWR BGR 1450
EWR BHM 5110
EWR BIL 1110
EWR BIS 530
EWR BNA 57660
EWR BOI 3430
EWR BOS 62080
EWR BTV 4320
EWR BWI 10
EWR BZN 9140
EWR CAE 3420
EWR CAK 1860
EWR CHS 31830
EWR CLE 36350
EWR CLT 160540
EWR CMH 29470
EWR COS 2860
EWR CRP 1200
EWR CRW 670
EWR CVG 31280
EWR DAY 2100
EWR DCA-IAD 20870
EWR DEN 111450
EWR DFW-DAL 99550
EWR DIK 70
EWR DSM 4480
EWR DTW 52750
EWR ECP 2560
EWR ELP 4750
EWR FAI 760
EWR FAR 970
EWR FAT 3900
EWR FCA 2730
EWR FLL-MIA 580310
EWR FSD 1340
EWR FWA 1300
EWR GEG 3020
EWR GFK 230
EWR GRR 7440
EWR GSO 10340
EWR GTF 410
EWR HNL 18690
EWR HOU-IAH 151740
EWR HRL 660
EWR ICT 2030
EWR IDA 540
EWR ILM 4440
EWR IND 30300
EWR JAN 2430
EWR JAX 34790
EWR JNU 230
EWR KOA-ITO 2690
EWR LAS 198670
EWR LAX-BUR 282220
EWR LBB 990
EWR LEX 2570
EWR LIH 1700
EWR LIT 3710
EWR MAF 1110
EWR MCI 19930
EWR MCO 449450
EWR MDT 60
EWR MEM 13790
EWR MFE 2080
EWR MFR 2220
EWR MKE-MS 12370
EWR MOB 1980
EWR MOT 380
EWR MSO 1580
EWR MSP 52010
EWR MSY 61140
EWR MYR 33650
EWR OAK 1300
EWR OGG 4140
EWR OKC 4890
EWR OMA 9520
EWR ONT 5560
EWR ORD-MDW 151430
EWR ORF 14700
EWR PBI 171550
EWR PDX 28240
EWR PHL 70
EWR PHX 109270
EWR PIT 29710
EWR PNS 3630
EWR PSP 5720
EWR PVD 1670
EWR PWM 10750
EWR RAP 1430
EWR RDU 60850
EWR RIC 12240
EWR RNO 7900
EWR ROA 1290
EWR ROC 6780
EWR RSW 139510
EWR SAN 76450
EWR SAT 19900
EWR SAV 24430
EWR SBA 3370
EWR SDF 10630
EWR SEA 60170
EWR SFO 216960
EWR SGF 1800
EWR SHV 1030
EWR SJC 10670
EWR SLC 41430
EWR SMF 10240
EWR SNA-LGB 21140
EWR SRQ 25310
EWR STL 25200
EWR TLH 2490
EWR TPA 195990
EWR TUL 3640
EWR TUS 6900
EWR TYS 10850
EWR VPS 7700
EWR XNA 5460
EWR XWA 90
FAI ABQ 750
FAI AEX 80
FAI ALB 170
FAI AMA 110
FAI ANC 61780
FAI ATL 3030
FAI ATW 60
FAI AUS 1270
FAI BDL 140
FAI BGR 10
FAI BHM 150
FAI BIL 630
FAI BIS 90
FAI BNA 1590
FAI BOI 2120
FAI BOS 1740
FAI BTV 60
FAI BWI 1190
FAI BZN 560
FAI CAE 130
FAI CHS 480
FAI CLE 320
FAI CLT 710
FAI CMH 720
FAI COS 240
FAI CRP 30
FAI CRW 40
FAI CVG 420
FAI DAY 120
FAI DCA-IAD 1780
FAI DEN 4370
FAI DFW-DAL 3140
FAI DSM 170
FAI DTW 1560
FAI ECP 50
FAI ELP 550
FAI EWR 930
FAI FAR 190
FAI FAT 410
FAI FCA 350
FAI FLL-MIA 1190
FAI FSD 200
FAI FWA 40
FAI GEG 2060
FAI GFK 70
FAI GRR 280
FAI GSO 110
FAI GTF 300
FAI HNL 2270
FAI HOU-IAH 1750
FAI HRL 10
FAI ICT 250
FAI IDA 40
FAI ILM 20
FAI IND 790
FAI JAN 110
FAI JAX 360
FAI JFK-LGA 1680
FAI JNU 2970
FAI KOA-ITO 1140
FAI LAS 4250
FAI LAX-BUR 5180
FAI LBB 70
FAI LEX 140
FAI LIH 400
FAI LIT 200
FAI MAF 70
FAI MCI 1400
FAI MCO 2490
FAI MDT 110
FAI MEM 230
FAI MFE 10
FAI MFR 720
FAI MKE-MS 650
FAI MOB 50
FAI MOT 100
FAI MSO 490
FAI MSP 2560
FAI MSY 790
FAI MYR 30
FAI OAK 430
FAI OGG 950
FAI OKC 750
FAI OMA 730
FAI ONT 690
FAI ORD-MDW 2530
FAI ORF 320
FAI PBI 70
FAI PDX 4210
FAI PHL 1230
FAI PHX 4780
FAI PIT 1250
FAI PNS 210
FAI PSP 370
FAI PVD 40
FAI PWM 70
FAI RAP 150
FAI RDU 1250
FAI RIC 310
FAI RNO 920
FAI ROA 30
FAI ROC 140
FAI RSW 230
FAI SAN 1680
FAI SAT 1100
FAI SAV 200
FAI SBA 170
FAI SDF 250
FAI SEA 20700
FAI SFO 2670
FAI SGF 160
FAI SHV 90
FAI SJC 1340
FAI SLC 3760
FAI SMF 1870
FAI SNA-LGB 770
FAI SRQ 60
FAI STL 1030
FAI TLH 70
FAI TPA 1360
FAI TUL 150
FAI TUS 1210
FAI TYS 190
FAI VPS 190
FAI XNA 90
FAI XWA 10
FAR ABQ 700
FAR AEX 30
FAR ALB 310
FAR AMA 290
FAR ANC 940
FAR ATL 3110
FAR ATW 240
FAR AUS 1690
FAR BDL 550
FAR BGR 60
FAR BHM 420
FAR BIL 360
FAR BNA 5130
FAR BOI 1360
FAR BOS 1520
FAR BTV 90
FAR BWI 1080
FAR BZN 690
FAR CAE 390
FAR CAK 90
FAR CHS 570
FAR CLE 710
FAR CLT 1760
FAR CMH 1050
FAR COS 530
FAR CRP 280
FAR CRW 90
FAR CVG 950
FAR DAY 300
FAR DCA-IAD 2870
FAR DEN 14810
FAR DFW-DAL 8430
FAR DSM 550
FAR DTW 1450
FAR ECP 290
FAR ELP 520
FAR EWR 890
